# OpenSignals Text File Format
# {"00:07:80:3B:46:38": {"sensor": ["EMG", "EMG", "EMG", "EMG"], "device name": "00:07:80:3B:46:38", "column": ["nSeq", "DI", "FR", "FL", "BL", "BR"], "sync interval": 2, "time": "11:8:18.554", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [1, 2, 3, 4], "date": "2016-7-4", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 100, "label": ["FR", "FL", "BL", "BR"], "resolution": [16, 16, 16, 16], "special": [{}, {}, {}, {}]}}
# EndOfHeader
0	0	32798	32717	32711	32761	
1	0	32698	32647	32515	32688	
2	0	32798	32687	32535	32871	
3	0	32680	32719	32737	32797	
4	0	32790	32720	32727	32786	
5	0	32714	32900	32615	32677	
6	0	32812	32819	32551	32699	
7	0	32677	32775	32548	32771	
8	0	32850	32775	32679	32731	
9	0	32715	32690	32539	32745	
10	0	32808	32682	32493	32714	
11	0	32722	32762	32711	32775	
12	0	32884	32850	32630	32711	
13	0	32667	32811	32743	32973	
14	0	32854	32658	32685	32610	
15	0	32688	32801	32549	32775	
16	0	32800	32835	32560	32595	
17	0	32726	32705	32802	32749	
18	0	32886	32827	32694	32642	
19	0	32707	32775	32533	32672	
20	0	32821	32735	32590	32681	
21	0	32726	32882	32699	32800	
22	0	32808	32739	32711	32799	
23	0	32685	32869	32809	32839	
24	0	32839	32807	32765	32909	
25	0	32812	32751	32829	32967	
26	0	32872	32743	32647	32819	
27	0	32564	32839	32467	32376	
28	0	32726	33007	32475	32617	
29	0	32775	32663	32791	32961	
30	0	32872	32627	32801	32915	
31	0	32803	32703	32647	32729	
32	0	32839	32720	32603	32775	
33	0	32722	32839	32658	32732	
34	0	32848	32794	32546	32749	
35	0	32737	32666	32740	32747	
36	0	32834	32763	32690	32915	
37	0	32764	32831	32633	32745	
38	0	32811	32739	32606	32731	
39	0	32709	32772	32725	32797	
40	0	32816	32749	32510	32674	
41	0	32640	32819	32711	32691	
42	0	32816	32667	32635	32659	
43	0	32741	32738	32711	32674	
44	0	32797	32672	32627	32804	
45	0	32775	32759	32519	32814	
46	0	32788	32694	32685	32698	
47	0	32754	32854	32638	32769	
48	0	32790	32809	32706	32775	
49	0	32738	32774	32727	32894	
50	0	32873	32675	32547	32679	
51	0	32725	32827	32647	32736	
52	0	32870	32663	32666	32799	
53	0	32708	32775	32741	32839	
54	0	32775	32863	32677	32703	
55	0	32688	32811	32690	32707	
56	0	32744	32731	32681	32775	
57	0	32772	32766	32742	32735	
58	0	32784	32791	32615	32717	
59	0	32723	32775	32711	32711	
60	0	32843	32827	32582	32909	
61	0	32720	32830	32667	32711	
62	0	32839	32795	32669	32745	
63	0	32705	32662	32673	32647	
64	0	32775	32691	32727	32763	
65	0	32759	32619	32749	32671	
66	0	32835	32821	32566	32839	
67	0	32722	32773	32571	32747	
68	0	32848	32808	32658	32959	
69	0	32775	32663	32619	32654	
70	0	32792	32829	32502	32820	
71	0	32666	32633	32591	32735	
72	0	32766	32827	32610	32699	
73	0	32736	32795	32547	32709	
74	0	32811	32851	32564	32730	
75	0	32690	32775	32733	32723	
76	0	32880	32826	32591	32914	
77	0	32744	32813	32575	32753	
78	0	32801	32835	32791	32793	
79	0	32731	32711	32529	32747	
80	0	32838	32791	32689	32662	
81	0	32677	32731	32707	32743	
82	0	32821	32775	32659	32735	
83	0	32732	32775	32588	32756	
