# OpenSignals Text File Format
# {"00:07:80:3B:46:38": {"sensor": ["XYZ", "XYZ", "XYZ"], "device name": "00:07:80:3B:46:38", "column": ["nSeq", "DI", "x", "y", "z"], "sync interval": 2, "time": "16:16:31.745", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [1, 2, 3], "date": "2016-6-30", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 100, "label": ["x", "y", "z"], "resolution": [16, 16, 16], "special": [{}, {}, {}]}}
# EndOfHeader
0	0	37028	30544	33206	
1	0	36930	30598	33158	
2	0	36960	30614	33152	
3	0	36999	30592	33095	
4	0	36592	30612	33048	
5	0	36420	30711	32918	
6	0	37114	30649	33004	
7	0	37377	30553	33110	
8	0	36772	30940	32772	
9	0	37282	30034	33220	
10	0	37368	31468	32640	
11	0	37058	31149	32511	
12	0	37538	30671	32686	
13	0	37408	30892	32716	
14	0	37400	30850	32985	
15	0	37074	30610	33063	
16	0	36684	30778	32907	
17	0	36712	30414	32916	
18	0	36820	30880	33062	
19	0	37074	30780	33001	
20	0	37077	30757	33004	
21	0	37077	30768	32980	
22	0	37058	30778	33015	
23	0	36882	30775	32903	
24	0	37348	30983	33027	
25	0	36948	30632	32903	
26	0	36952	30766	32918	
27	0	37092	30685	33059	
28	0	36968	30745	33024	
29	0	36999	30722	33044	
30	0	36902	30773	33018	
31	0	37092	30684	33004	
32	0	37042	30672	33003	
33	0	36599	30550	33014	
34	0	37128	30724	33008	
35	0	36794	30622	32966	
36	0	37504	31066	32802	
37	0	37088	30657	32954	
38	0	36704	30726	33035	
39	0	37382	30659	33128	
40	0	37664	30279	32887	
41	0	37008	30582	33013	
42	0	36750	30720	33095	
43	0	37140	30701	32960	
44	0	37112	30563	32943	
45	0	37092	30407	33017	
46	0	37596	30599	33068	
47	0	36652	30620	33142	
48	0	36824	31156	32984	
49	0	36992	30983	32956	
50	0	36808	29984	33118	
51	0	36644	30304	33113	
52	0	36752	30433	32962	
53	0	36514	30599	33099	
54	0	36795	30460	33074	
55	0	36792	30000	33159	
56	0	37016	30422	33078	
57	0	36742	29732	33095	
58	0	36706	30200	32910	
59	0	36888	30303	32936	
60	0	36824	30199	33185	
61	0	36642	30325	32957	
62	0	36904	30127	33028	
63	0	36772	30028	32967	
64	0	36608	30319	32814	
65	0	36772	30054	33042	
66	0	37124	29842	32832	
67	0	36716	30186	32863	
68	0	36682	30164	32925	
69	0	36780	30249	32988	
70	0	36730	29966	33093	
71	0	37284	30134	32986	
72	0	36818	29989	32937	
73	0	36688	30151	32842	
74	0	36624	30202	32811	
75	0	35840	30352	32922	
76	0	37656	29902	32896	
77	0	36688	30111	32932	
78	0	36466	30321	32816	
79	0	36672	30403	32817	
80	0	36792	30261	32814	
81	0	37092	29939	32900	
82	0	36496	30004	33064	
83	0	37346	30233	32850	
84	0	36825	30070	32935	
85	0	37024	30037	32874	
86	0	36924	29750	33072	
87	0	36800	29849	33310	
88	0	36696	30244	32676	
89	0	36484	30022	33076	
90	0	37228	30374	33082	
91	0	36964	29520	33287	
92	0	36640	29854	33135	
93	0	36452	29821	33242	
94	0	36460	29970	33031	
95	0	36728	30252	32797	
96	0	36359	29872	33082	
97	0	36824	30076	32876	
98	0	36712	30132	33258	
99	0	36624	30061	33061	
100	0	36724	30148	33016	
101	0	36644	30087	33076	
102	0	36640	30022	33121	
103	0	36776	30255	32970	
104	0	36528	29889	33091	
105	0	36928	30140	33064	
106	0	36576	29821	33190	
107	0	36694	30016	32951	
108	0	36588	29939	33135	
109	0	36588	29946	33166	
110	0	36668	29944	33031	
111	0	36676	30040	33062	
112	0	36610	29954	33204	
113	0	36544	29914	33209	
114	0	36654	30066	33212	
115	0	36487	29974	33152	
116	0	36560	29987	33376	
117	0	36562	29803	33205	
118	0	36769	30136	33223	
119	0	36588	30057	33144	
120	0	36562	29908	33252	
121	0	36730	30121	33117	
122	0	36564	29934	33287	
123	0	36548	29968	33257	
124	0	36592	29906	33234	
125	0	36584	29906	33253	
126	0	36604	30055	33118	
127	0	36384	30016	33234	
128	0	36554	29895	33360	
129	0	36468	29933	33380	
130	0	36600	29889	33254	
131	0	36544	29912	33244	
132	0	36551	29888	33315	
133	0	36564	29825	33305	
134	0	36739	29970	33314	
135	0	36388	29992	33220	
136	0	36424	30144	33284	
137	0	36524	29872	33212	
138	0	36546	29872	33212	
139	0	36600	29860	33134	
140	0	36566	29856	33089	
141	0	36032	29089	33274	
142	0	37236	30518	32858	
143	0	36624	30100	33076	
144	0	36708	30162	33046	
145	0	36496	29902	33140	
146	0	36384	29606	33170	
147	0	37264	30510	32834	
148	0	36212	29155	33223	
149	0	36424	29916	33164	
150	0	36382	29607	33232	
151	0	36197	29352	33240	
152	0	36086	29342	33251	
153	0	36332	29621	33216	
154	0	36550	29986	33068	
155	0	36704	30242	33063	
156	0	36616	29908	33081	
157	0	36688	30151	33015	
158	0	36498	29895	33176	
159	0	36524	29717	33142	
160	0	36536	29888	33101	
161	0	36468	29882	33117	
162	0	36508	29821	33100	
163	0	36496	29846	33118	
164	0	36512	29794	33095	
165	0	36538	29746	33094	
166	0	36512	29798	33094	
167	0	36490	29823	33088	
168	0	36487	29810	33110	
169	0	36480	29831	33128	
170	0	36486	29810	33095	
171	0	36492	29836	33110	
172	0	36492	29813	33090	
173	0	36486	29822	33092	
174	0	36517	29786	33054	
175	0	36532	29813	33069	
176	0	36498	29798	33040	
177	0	36441	29874	33014	
178	0	36506	29822	33014	
179	0	36562	29842	32970	
180	0	36624	29827	33012	
181	0	36516	29853	32998	
182	0	36512	29812	33031	
183	0	36512	29812	33019	
184	0	36516	29804	33000	
185	0	36498	29825	32999	
186	0	36492	29836	32998	
187	0	36524	29831	32985	
188	0	36504	29800	32967	
189	0	36538	29822	33031	
190	0	36508	29826	32962	
191	0	36532	29824	33004	
192	0	36536	29815	32981	
193	0	36496	29831	33011	
194	0	36500	29834	33001	
195	0	36496	29824	33002	
196	0	36512	29810	32993	
197	0	36520	29815	32981	
198	0	36537	29811	32992	
199	0	36500	29820	33010	
200	0	36498	29824	32995	
201	0	36524	29826	33010	
202	0	36488	29831	33020	
203	0	36538	29808	33008	
204	0	36336	29930	33012	
205	0	36584	29741	33007	
206	0	36520	29791	32998	
207	0	36450	29863	33032	
208	0	36476	29808	32998	
209	0	36621	29786	32948	
210	0	36584	29703	32953	
211	0	36550	29767	32996	
212	0	36480	29818	33004	
213	0	36520	29777	32985	
214	0	36456	29810	32989	
215	0	36546	29736	33049	
216	0	36524	29764	32924	
217	0	36464	29772	32955	
218	0	36578	29718	32930	
219	0	36340	29465	32989	
220	0	36464	29776	32920	
221	0	36408	29564	32938	
222	0	36448	29729	32918	
223	0	36430	29759	32914	
224	0	36424	29740	32923	
225	0	36568	29588	32959	
226	0	36423	29728	32903	
227	0	36357	29800	32890	
228	0	36496	29650	32902	
229	0	36420	29724	32952	
230	0	36424	29931	32903	
231	0	36408	29703	32928	
232	0	36384	29655	32934	
233	0	36244	29520	32919	
234	0	36460	29910	32848	
235	0	36432	29520	32876	
236	0	36355	29664	32890	
237	0	36432	29748	32818	
238	0	36124	30087	32788	
239	0	36448	29547	32864	
240	0	36336	29840	32808	
241	0	36748	29352	32806	
242	0	36560	29452	32839	
243	0	36560	29716	32813	
244	0	35912	29019	33058	
245	0	36935	29917	32902	
246	0	36242	29680	32902	
247	0	35924	29552	32917	
248	0	36280	29831	32826	
249	0	36308	29500	32876	
250	0	35868	29447	32797	
251	0	36128	29444	32792	
252	0	36552	29282	32658	
253	0	36282	29344	32806	
254	0	36200	29297	32973	
255	0	36196	29236	32822	
256	0	36205	29298	32884	
257	0	36308	29466	32796	
258	0	36110	29388	32855	
259	0	36444	29449	32808	
260	0	36218	29439	32830	
261	0	36050	29392	32926	
262	0	36200	29362	32919	
263	0	36214	29570	32866	
264	0	36096	29529	32848	
265	0	36265	29346	32874	
266	0	36137	29474	32903	
267	0	36048	29415	32858	
268	0	36420	29357	32866	
269	0	36033	29674	32775	
270	0	36224	29554	32747	
271	0	36076	29278	32931	
272	0	36504	29332	32844	
273	0	35968	29299	32808	
274	0	36870	29604	32922	
275	0	36024	29830	32885	
276	0	36359	29806	32754	
277	0	36414	29649	32799	
278	0	36450	29395	32829	
279	0	36294	29092	32870	
280	0	36505	29497	32775	
281	0	36308	29673	32817	
282	0	36359	29627	32888	
283	0	36372	29600	32920	
284	0	36124	29012	32967	
285	0	36180	29140	33058	
286	0	36482	29645	32893	
287	0	36188	29624	32666	
288	0	36560	29652	32886	
289	0	36934	29986	32686	
290	0	36487	29436	33453	
291	0	36160	29993	32896	
292	0	36348	29897	32811	
293	0	36320	29545	33024	
294	0	36806	29511	33047	
295	0	35914	29776	32730	
296	0	36167	29594	32919	
297	0	36428	29902	32835	
298	0	36384	29562	32867	
299	0	36329	29539	32874	
300	0	36384	29539	32839	
301	0	36344	29619	32824	
302	0	36348	29611	32820	
303	0	36354	29630	32832	
304	0	36354	29606	32824	
305	0	36368	29602	32818	
306	0	36359	29616	32817	
307	0	36376	29590	32803	
308	0	36346	29614	32836	
309	0	36359	29625	32861	
310	0	36368	29656	32822	
311	0	36346	29645	32859	
312	0	36368	29612	32832	
313	0	36320	29659	32872	
314	0	36359	29596	32819	
315	0	36326	29558	32869	
316	0	36340	29607	32818	
317	0	36359	29605	32855	
318	0	36374	29580	32850	
319	0	36352	29625	32884	
320	0	36359	29609	32846	
321	0	36338	29630	32860	
322	0	36344	29635	32844	
323	0	36216	29654	32873	
324	0	36392	29568	32868	
325	0	36330	29627	32860	
326	0	36346	29611	32839	
327	0	36328	29636	32844	
328	0	36264	29695	32838	
329	0	36358	29575	32829	
330	0	36356	29554	32839	
331	0	36312	29618	32858	
332	0	36284	29624	32775	
333	0	36256	29607	32796	
334	0	36260	29542	32850	
335	0	36212	29456	32775	
336	0	36660	29554	32784	
337	0	36304	29626	32812	
338	0	36336	29550	32810	
339	0	36348	29541	32792	
340	0	36304	29566	32813	
341	0	36336	29536	32850	
342	0	36294	29594	32820	
343	0	36340	29569	32839	
344	0	36306	29570	32846	
345	0	36298	29531	32826	
346	0	36420	29587	32812	
347	0	36288	29526	32846	
348	0	36080	29418	32852	
349	0	36640	29736	32793	
350	0	35703	28940	32999	
351	0	36314	29380	32826	
352	0	36354	29536	32866	
353	0	36218	29255	32981	
354	0	36306	29425	32924	
355	0	36224	29760	32820	
356	0	36164	29191	32978	
357	0	36257	29751	32818	
358	0	36280	29449	32903	
359	0	36292	29592	32856	
360	0	36232	29606	32888	
361	0	36260	29543	32884	
362	0	36268	29540	32868	
363	0	36272	29511	32880	
364	0	36164	29612	32828	
365	0	35946	29813	32834	
366	0	35738	29731	32992	
367	0	36060	29588	32848	
368	0	36688	29549	32830	
369	0	37620	28970	32845	
370	0	36624	29452	32772	
371	0	36359	29466	32796	
372	0	36140	29483	32791	
373	0	36372	29523	32863	
374	0	37100	29171	32830	
375	0	36452	29031	32811	
376	0	36084	29776	32578	
377	0	36172	29600	33213	
378	0	35642	29759	33198	
379	0	35382	30215	32952	
380	0	36488	29290	32948	
381	0	36178	29629	32894	
382	0	36412	29842	32719	
383	0	36204	29628	32740	
384	0	35960	29143	33010	
385	0	36436	29178	32766	
386	0	36388	29366	32839	
387	0	36300	29464	32825	
388	0	36293	29544	32874	
389	0	36340	29425	32865	
390	0	36178	29630	32775	
391	0	36256	29511	32868	
392	0	36566	29318	32832	
393	0	36226	29432	32944	
394	0	36768	29607	33090	
395	0	36226	29574	32877	
396	0	36196	29548	32856	
397	0	36266	29472	32893	
398	0	36252	29490	32896	
399	0	36192	29583	32902	
400	0	36224	29474	32869	
401	0	36196	29549	32844	
402	0	36274	29368	32894	
403	0	36248	29504	32864	
404	0	36128	29695	32808	
405	0	35877	29665	32766	
406	0	36176	29497	32925	
407	0	36040	29465	32751	
408	0	36946	29300	32759	
409	0	36320	29434	32816	
410	0	36252	29475	32808	
411	0	36290	29457	32829	
412	0	36276	29444	32820	
413	0	36128	29126	32984	
414	0	36580	29928	32624	
415	0	36192	29022	33050	
416	0	36359	29026	33060	
417	0	36346	29982	32738	
418	0	36544	29370	32796	
419	0	36040	29866	32775	
420	0	36224	29454	32910	
421	0	36218	29459	32900	
422	0	36188	29484	32903	
423	0	36226	29462	32873	
424	0	36212	29447	32872	
425	0	36231	29432	32884	
426	0	36230	29444	32873	
427	0	36231	29446	32880	
428	0	36230	29447	32872	
429	0	36224	29460	32875	
430	0	36192	29483	32873	
431	0	36196	29470	32888	
432	0	36226	29425	32863	
433	0	36244	29436	32856	
434	0	36232	29298	32896	
435	0	36348	29400	32816	
436	0	36432	29343	32942	
437	0	36264	29312	32912	
438	0	36152	29511	32881	
439	0	36120	29543	32898	
440	0	36200	29447	32878	
441	0	36186	29526	32875	
442	0	36224	29439	32878	
443	0	36200	29478	32888	
444	0	36256	29407	32896	
445	0	36232	29428	32872	
446	0	36226	29433	32895	
447	0	36208	29447	32888	
448	0	36242	29439	32888	
449	0	36226	29452	32898	
450	0	36204	29447	32914	
451	0	36200	29460	32903	
452	0	36182	29478	32883	
453	0	36250	29417	32880	
454	0	36226	29439	32884	
455	0	36224	29447	32914	
456	0	36192	29456	32896	
457	0	36196	29463	32921	
458	0	36180	29492	32894	
459	0	36260	29410	32893	
460	0	36200	29447	32903	
461	0	36208	29456	32903	
462	0	36188	29476	32926	
463	0	36182	29460	32919	
464	0	36278	29446	32888	
465	0	36250	29399	32871	
466	0	36210	29430	32871	
467	0	36228	29458	32856	
468	0	36212	29428	32893	
469	0	36204	29435	32906	
470	0	36204	29444	32891	
471	0	36236	29439	32872	
472	0	36226	29442	32860	
473	0	36201	29454	32890	
474	0	36208	29460	32903	
475	0	36216	29471	32903	
476	0	36204	29447	32898	
477	0	36200	29458	32902	
478	0	36192	29450	32894	
479	0	36228	29432	32884	
480	0	36204	29446	32877	
481	0	36208	29447	32860	
482	0	36214	29440	32855	
483	0	36166	29440	32903	
484	0	36224	29412	32899	
485	0	36188	29403	32865	
486	0	36230	29379	32870	
487	0	36208	29408	32869	
488	0	36212	29429	32871	
489	0	36296	28720	32919	
490	0	36112	29730	32788	
491	0	36368	28860	33024	
492	0	36106	29912	32702	
493	0	36168	29276	33004	
494	0	36192	29564	32890	
495	0	36167	29511	32928	
496	0	36242	29455	32903	
497	0	36224	29465	32920	
498	0	36200	29462	32883	
499	0	36212	29456	32893	
500	0	36197	29490	32903	
501	0	36216	29453	32878	
502	0	36216	29460	32902	
503	0	36230	29440	32881	
504	0	36214	29476	32879	
505	0	36230	29402	32855	
506	0	36222	29463	32878	
507	0	36218	29432	32866	
508	0	36228	29439	32884	
509	0	36206	29395	32890	
510	0	36230	29430	32856	
511	0	36204	29468	32871	
512	0	36197	29478	32844	
513	0	36208	29455	32863	
514	0	36216	29456	32875	
515	0	36226	29434	32877	
516	0	36208	29462	32864	
517	0	36224	29467	32871	
518	0	36250	29407	32894	
519	0	36226	29530	32832	
520	0	36202	29386	32892	
521	0	36240	29495	32874	
522	0	36176	29469	32902	
523	0	36224	29484	32854	
524	0	36204	29454	32847	
525	0	36226	29445	32845	
526	0	36235	29442	32856	
527	0	35772	29037	33172	
528	0	36184	29484	32833	
529	0	36240	29435	32825	
530	0	36336	29698	32745	
531	0	36376	29503	32816	
532	0	36251	29398	32871	
533	0	36252	29473	32762	
534	0	36152	29400	32863	
535	0	36212	29437	32851	
536	0	36205	29447	32820	
537	0	36212	29417	32882	
538	0	36248	29456	32850	
539	0	36498	29417	32814	
540	0	35847	29352	32864	
541	0	36192	29499	32839	
542	0	36224	29432	32835	
543	0	36226	29442	32864	
544	0	36216	29447	32822	
545	0	36220	29447	32848	
546	0	36218	29441	32869	
547	0	36238	29426	32877	
548	0	36232	29437	32869	
549	0	36320	29366	32882	
550	0	36069	29526	32892	
551	0	36242	29419	32864	
552	0	36222	29426	32858	
553	0	36244	29517	32860	
554	0	36236	29406	32859	
555	0	36320	29379	32870	
556	0	36200	29644	32829	
557	0	36172	29500	32946	
558	0	36210	29464	32919	
559	0	36188	29464	32903	
560	0	36200	29443	32896	
561	0	36196	29444	32888	
562	0	36218	29418	32851	
563	0	36188	29428	32891	
564	0	36218	29419	32856	
565	0	36200	29440	32868	
566	0	36196	29435	32890	
567	0	36216	29443	32872	
568	0	36188	29454	32864	
569	0	36216	29446	32898	
570	0	36224	29429	32870	
571	0	36200	29443	32885	
572	0	36216	29412	32888	
573	0	36184	29469	32891	
574	0	36176	29472	32876	
575	0	36231	29416	32870	
576	0	36184	29442	32850	
577	0	36212	29443	32890	
578	0	36180	29447	32884	
579	0	36208	29430	32887	
580	0	36220	29426	32870	
581	0	36188	29460	32873	
582	0	36192	29444	32859	
583	0	36218	29437	32875	
584	0	36208	29443	32878	
585	0	36228	29422	32891	
586	0	36196	29428	32877	
587	0	36200	29451	32863	
588	0	36206	29432	32885	
589	0	36208	29439	32888	
590	0	36204	29438	32860	
591	0	36196	29441	32866	
592	0	36200	29466	32896	
593	0	36208	29440	32914	
594	0	36210	29438	32896	
595	0	36208	29428	32898	
596	0	36178	29473	32910	
597	0	36204	29445	32903	
598	0	36200	29447	32878	
599	0	36200	29461	32885	
600	0	36200	29440	32924	
601	0	36230	29431	32834	
602	0	36200	29399	32903	
603	0	36196	29442	32880	
604	0	36226	29416	32903	
605	0	36201	29436	32875	
606	0	36208	29434	32867	
607	0	36208	29437	32877	
608	0	36204	29435	32852	
609	0	36210	29456	32878	
610	0	36220	29439	32864	
611	0	36204	29410	32860	
612	0	36224	29402	32867	
613	0	36210	29399	32839	
614	0	36256	29485	32838	
615	0	36216	29463	32903	
616	0	36392	29314	32961	
617	0	36039	29557	32902	
618	0	36034	29546	32903	
619	0	36248	29425	32895	
620	0	36192	29488	32860	
621	0	36242	29426	32900	
622	0	36216	29440	32873	
623	0	36212	29474	32880	
624	0	36218	29454	32895	
625	0	36204	29458	32906	
626	0	36226	29447	32888	
627	0	36200	29436	32912	
628	0	36216	29444	32879	
629	0	36216	29459	32884	
630	0	36260	29412	32890	
631	0	36216	29425	32877	
632	0	36208	29460	32869	
633	0	36164	29504	32898	
634	0	36256	29458	32829	
635	0	36226	29437	32896	
636	0	36226	29447	32844	
637	0	36220	29460	32872	
638	0	36212	29453	32853	
639	0	36234	29437	32872	
640	0	36136	29511	32863	
641	0	36320	29338	32852	
642	0	36204	29440	32866	
643	0	36200	29462	32858	
644	0	36230	29423	32894	
645	0	36204	29442	32880	
646	0	36189	29478	32895	
647	0	36224	29436	32834	
648	0	36212	29422	32885	
649	0	36192	29461	32884	
650	0	36244	29536	32804	
651	0	36220	29443	32880	
652	0	36200	29416	32897	
653	0	36230	29425	32852	
654	0	36193	29468	32869	
655	0	36214	29449	32884	
656	0	36212	29436	32873	
657	0	36204	29458	32877	
658	0	36048	29350	32960	
659	0	36252	29407	32894	
660	0	36191	29435	32885	
661	0	36212	29420	32864	
662	0	36204	29439	32882	
663	0	36202	29439	32869	
664	0	36216	29444	32863	
665	0	36192	29454	32872	
666	0	36184	29447	32874	
667	0	36208	29428	32890	
668	0	36210	29432	32854	
669	0	36194	29456	32883	
670	0	36216	29420	32876	
671	0	36192	29442	32883	
672	0	36228	29424	32856	
673	0	36196	29447	32903	
674	0	36194	29462	32896	
675	0	36184	29440	32871	
676	0	36226	29419	32900	
677	0	36197	29426	32887	
678	0	36202	29452	32868	
679	0	36204	29444	32896	
680	0	36208	29446	32864	
681	0	36208	29447	32918	
682	0	36208	29435	32885	
683	0	36212	29439	32862	
684	0	36208	29438	32900	
685	0	36192	29447	32870	
686	0	36240	29414	32850	
687	0	36216	29444	32845	
688	0	36226	29426	32864	
689	0	36200	29442	32896	
690	0	36186	29463	32878	
691	0	36244	29396	32871	
692	0	36224	29436	32866	
693	0	36210	29426	32861	
694	0	36200	29432	32850	
695	0	36192	29464	32919	
696	0	36226	29419	32869	
697	0	36224	29435	32876	
698	0	36210	29444	32883	
699	0	36184	29439	32873	
700	0	36185	29460	32912	
701	0	36222	29420	32889	
702	0	36212	29415	32845	
703	0	36208	29414	32868	
704	0	36216	29436	32877	
705	0	36208	29450	32847	
706	0	36184	29456	32920	
707	0	36192	29468	32903	
708	0	36200	29446	32873	
709	0	36212	29447	32884	
710	0	36204	29432	32855	
711	0	36208	29438	32888	
712	0	36220	29441	32884	
713	0	36196	29434	32897	
714	0	36188	29442	32888	
715	0	36234	29425	32873	
716	0	36189	29442	32898	
717	0	36200	29437	32863	
718	0	36196	29456	32876	
719	0	36234	29422	32850	
720	0	36204	29428	32866	
721	0	36226	29435	32865	
722	0	36186	29454	32849	
723	0	36196	29458	32881	
724	0	36210	29436	32868	
725	0	36210	29432	32836	
726	0	36208	29428	32868	
727	0	36181	29469	32884	
728	0	36160	29480	32912	
729	0	36208	29460	32902	
730	0	36192	29447	32876	
731	0	36209	29430	32862	
732	0	36192	29433	32876	
733	0	36232	29420	32864	
734	0	36218	29409	32856	
735	0	36212	29434	32876	
736	0	36192	29456	32873	
737	0	36218	29442	32898	
738	0	36196	29470	32876	
739	0	36216	29447	32874	
740	0	36212	29438	32884	
741	0	36200	29436	32882	
742	0	36218	29433	32890	
743	0	36197	29450	32871	
744	0	36212	29444	32903	
745	0	36192	29446	32913	
746	0	36196	29434	32890	
747	0	36212	29431	32891	
748	0	36210	29428	32858	
