# OpenSignals Text File Format
# {"00:07:80:3B:46:38": {"sensor": ["EMG", "EMG", "EMG", "EMG", "XYZ", "XYZ", "XYZ"], "device name": "00:07:80:3B:46:38", "column": ["nSeq", "DI", "FL", "BL", "FR", "BR", "Z", "Y", "X"], "sync interval": 2, "time": "14:11:26.910", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [1, 2, 3, 4, 6, 7, 8], "date": "2016-6-24", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 100, "label": ["FL", "BL", "FR", "BR", "Z", "Y", "X"], "resolution": [16, 16, 16, 16, 16, 16, 16], "special": [{}, {}, {}, {}, {}, {}, {}]}}
# EndOfHeader
0	0	32708	32690	32423	32732	36224	29248	32957	
1	0	32875	32657	32989	31988	36223	29242	32962	
2	0	32914	31943	32931	32771	36185	29280	32931	
3	0	33197	32608	32630	32829	36201	29269	32909	
4	0	32711	32762	32504	32967	36167	29261	32903	
5	0	32688	32485	32828	32743	36201	29260	32918	
6	0	32756	32470	32459	32839	36207	29277	32918	
7	0	33432	32570	32632	32848	36226	29261	32921	
8	0	33113	30546	32476	32857	36199	29257	32918	
9	0	32524	32518	32359	32384	36190	29258	32909	
10	0	32744	32411	32569	32410	36207	29255	32921	
11	0	32703	32111	32675	32855	36163	29267	32919	
12	0	32774	31504	32899	32246	36207	29254	32912	
13	0	32824	32121	32493	32596	36222	29249	32920	
14	0	32998	32735	33016	32754	36199	29262	32913	
15	0	32595	32837	32449	32723	36195	29255	32926	
16	0	32808	32628	32632	32818	36191	29248	32935	
17	0	32536	32759	32552	32775	36189	29243	32924	
18	0	32739	32761	32440	32930	36227	29229	32941	
19	0	32982	32505	32559	33008	36171	29237	32935	
20	0	32438	32352	32680	32706	36198	29242	32927	
21	0	33056	32839	32606	32310	36215	29259	32921	
22	0	32804	32878	32808	33234	36179	29270	32919	
23	0	32770	34069	32679	32875	36197	29246	32943	
24	0	32804	32382	32859	32775	36182	29242	32935	
25	0	32713	32346	32720	32753	36194	29257	32923	
26	0	33052	32569	32641	33215	36193	29270	32923	
27	0	32590	32711	32750	32733	36182	29249	32935	
28	0	32512	32827	32391	32871	36191	29239	32932	
29	0	32918	31990	32711	32291	36181	29240	32943	
30	0	32658	33469	32588	33927	36200	29223	32958	
31	0	33179	32704	32891	32372	36200	29237	32933	
32	0	32457	32470	32719	32379	36211	29250	32937	
33	0	33110	32626	32557	32787	36175	29242	32924	
34	0	33152	33830	32710	32816	36213	29252	32933	
35	0	32619	32451	32343	32775	36182	29245	32922	
36	0	33006	33607	32854	32607	36185	29242	32944	
37	0	32870	32734	32839	32805	36191	29241	32946	
38	0	33018	32476	32679	32677	36191	29243	32941	
39	0	32684	31674	32806	32899	36212	29232	32949	
40	0	33236	32679	32745	32756	36196	29251	32950	
41	0	32854	32695	32579	32651	36197	29245	32943	
42	0	32306	32775	32707	33002	36193	29235	32935	
43	0	32775	32447	32621	32723	36163	29242	32933	
44	0	32654	32538	32804	32493	36160	29257	32926	
45	0	32728	32694	32621	33488	36176	29250	32902	
46	0	32922	32272	32507	33359	36182	29245	32927	
47	0	33070	33848	32834	32548	36192	29235	32930	
48	0	33230	32263	32495	32569	36210	29227	32930	
49	0	32429	33043	32390	32683	36183	29231	32935	
50	0	32520	33328	32488	32702	36197	29246	32925	
51	0	32617	32599	32519	33215	36189	29232	32927	
52	0	32506	32455	32818	33000	36191	29242	32924	
53	0	32762	32716	32738	32785	36193	29264	32913	
54	0	32408	32755	32754	32703	36167	29252	32912	
55	0	32690	32702	32662	32729	36178	29228	32915	
56	0	33216	32903	32774	32835	36185	29243	32893	
57	0	32734	33122	32595	32842	36170	29225	32903	
58	0	32560	32613	32822	32238	36151	29249	32903	
59	0	32718	32064	32742	32154	36189	29232	32928	
60	0	32327	33230	32398	33254	36189	29242	32911	
61	0	32536	32303	32951	32384	36165	29238	32914	
62	0	32801	32967	32931	32621	36168	29231	32913	
63	0	32438	32855	32775	32751	36158	29232	32900	
64	0	32728	32755	32623	32798	36178	29223	32920	
65	0	32766	32462	32404	32771	36167	29236	32903	
66	0	32918	33164	32605	32691	36203	29224	32911	
67	0	32671	32327	32547	32194	36172	29227	32916	
68	0	32680	32376	32391	32818	36179	29224	32922	
69	0	32502	32590	32936	32846	36191	29236	32903	
70	0	32858	32989	32825	31915	36183	29237	32903	
71	0	32443	32802	32447	32791	36204	29221	32925	
72	0	32504	32434	32562	32751	36199	29223	32924	
73	0	32663	32708	32594	32875	36199	29232	32937	
74	0	33042	32719	32647	32423	36180	29255	32919	
75	0	33060	32721	32789	32719	36178	29244	32903	
76	0	32482	32527	32275	32671	36189	29231	32919	
77	0	32594	32831	32660	32453	36211	29237	32918	
78	0	32530	32784	32498	32568	36185	29242	32930	
79	0	32894	32299	32594	32070	36167	29230	32909	
80	0	32850	32640	32549	33122	36189	29226	32903	
81	0	32432	32317	32396	32806	36182	29235	32899	
82	0	32865	35501	32637	33056	36216	29221	32926	
83	0	32787	32131	32670	32671	36167	29241	32903	
84	0	32948	33447	32853	32561	36202	29238	32911	
85	0	32720	32721	32710	32533	36196	29243	32925	
86	0	33054	32406	32866	32716	36154	29246	32903	
87	0	32745	32518	32507	32885	36193	29245	32903	
88	0	33083	32534	32480	32120	36191	29255	32911	
89	0	32987	32839	32680	32690	36206	29268	32903	
90	0	32706	32700	32583	32670	36190	29248	32908	
91	0	32808	32448	32838	33260	36198	29250	32928	
92	0	32832	32013	32592	32961	36210	29237	32911	
93	0	32642	33703	32607	32839	36197	29241	32926	
94	0	32720	32235	32630	32871	36182	29246	32933	
95	0	32932	32248	32526	32305	36219	29255	32918	
96	0	32701	33275	32523	32186	36176	29243	32919	
97	0	32492	32686	32697	32927	36188	29237	32919	
98	0	32924	32447	32327	32091	36187	29233	32925	
99	0	32664	32181	32807	32391	36189	29239	32918	
100	0	32614	32663	32688	32858	36191	29255	32926	
101	0	32730	32798	32670	33048	36195	29247	32930	
102	0	32816	32893	32992	31699	36189	29239	32932	
103	0	32766	32247	32491	32850	36178	29237	32929	
104	0	33114	32967	32850	32992	36199	29245	32915	
105	0	32929	32420	32578	32389	36201	29244	32931	
106	0	32656	32590	32615	32773	36180	29246	32932	
107	0	32808	32374	32583	32788	36184	29237	32923	
108	0	32927	32662	32729	32709	36182	29247	32925	
