# OpenSignals Text File Format
# {"00:07:80:3B:46:38": {"sensor": ["EMG", "EMG", "EMG", "EMG", "ECG", "XYZ", "XYZ", "XYZ"], "device name": "00:07:80:3B:46:38", "column": ["nSeq", "DI", "FR", "FL", "BL", "BR", "ECG", "X", "Y", "Z"], "sync interval": 2, "time": "14:13:5.80", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [1, 2, 3, 4, 5, 6, 7, 8], "date": "2016-7-15", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["FR", "FL", "BL", "BR", "ECG", "X", "Y", "Z"], "resolution": [16, 16, 16, 16, 16, 16, 16, 16], "special": [{}, {}, {}, {}, {}, {}, {}, {}]}}
# EndOfHeader
0	0	32816	32803	32711	32735	0	0	0	0	
1	0	32758	32519	32717	32830	0	0	0	0	
2	0	32795	32775	32751	32775	0	0	0	0	
3	0	32756	32708	32691	32838	0	0	0	0	
4	0	32769	32775	32757	32754	0	0	0	0	
5	0	32752	32559	32694	32698	0	0	0	0	
6	0	32775	32669	32799	32797	0	0	0	0	
7	0	32793	32743	32793	32808	0	0	0	0	
8	0	32746	32519	32834	32791	0	0	0	0	
9	0	32747	32659	32804	32751	0	0	0	0	
10	0	32756	32605	32831	32775	0	0	0	0	
11	0	32729	32731	32693	32818	0	0	0	0	
12	0	32744	32519	32791	32717	0	0	0	0	
13	0	32818	32690	32855	32775	0	0	0	0	
14	0	32775	32705	32658	32706	0	0	0	0	
15	0	32758	32727	32762	32775	0	0	0	0	
16	0	32800	32838	32647	32775	0	0	0	0	
17	0	32754	32567	32733	32816	0	0	0	0	
18	0	32763	32711	32758	32799	0	0	0	0	
19	0	32757	32576	32737	32698	0	0	0	0	
20	0	32723	32723	32751	32821	0	0	0	0	
21	0	32831	32541	32725	32702	0	0	0	0	
22	0	32966	32717	32687	32775	0	0	0	0	
23	0	32846	32637	32771	32626	0	0	0	0	
24	0	32698	32775	32658	32711	0	0	0	0	
25	0	32590	32544	32810	32638	0	0	0	0	
26	0	32605	32677	32754	32775	0	0	0	0	
27	0	32706	32806	32855	32787	0	0	0	0	
28	0	32708	32683	32765	32799	0	0	0	0	
29	0	32775	32766	32811	32788	0	0	0	0	
30	0	32821	32615	32802	32639	0	0	0	0	
31	0	32827	32667	32830	32751	0	0	0	0	
32	0	32825	32707	32747	32775	0	0	0	0	
33	0	32870	32681	32811	32771	0	0	0	0	
34	0	32723	32775	32828	32771	0	0	0	0	
35	0	32599	32477	32775	32733	0	0	0	0	
36	0	32662	32678	32834	32801	0	0	0	0	
37	0	32696	32613	32691	32627	0	0	0	0	
38	0	32772	32675	32806	32750	0	0	0	0	
39	0	32775	32723	32687	32827	0	0	0	0	
40	0	32754	32530	32734	32798	0	0	0	0	
41	0	32816	32710	32798	32854	0	0	0	0	
42	0	32772	32549	32775	32775	0	0	0	0	
43	0	32870	32734	32818	32775	0	0	0	0	
44	0	32800	32554	32718	32797	0	0	0	0	
45	0	32771	32709	32790	32801	0	0	0	0	
46	0	32775	32658	32773	32738	0	0	0	0	
47	0	32760	32775	32772	32807	0	0	0	0	
48	0	32736	32583	32796	32582	0	0	0	0	
49	0	32794	32583	32799	32742	0	0	0	0	
50	0	32796	32607	32775	32809	0	0	0	0	
51	0	32758	32694	32704	32775	0	0	0	0	
52	0	32804	32775	32759	32690	0	0	0	0	
53	0	32837	32575	32725	32775	0	0	0	0	
54	0	32769	32532	32717	32786	0	0	0	0	
55	0	32732	32699	32701	32673	0	0	0	0	
56	0	32758	32691	32760	32775	0	0	0	0	
57	0	32759	32623	32703	32679	0	0	0	0	
58	0	32728	32707	32746	32721	0	0	0	0	
59	0	32711	32775	32775	32660	0	0	0	0	
60	0	32764	32569	32694	32702	0	0	0	0	
61	0	32789	32551	32717	32727	0	0	0	0	
62	0	32774	32647	32727	32773	0	0	0	0	
63	0	32766	32617	32722	32673	0	0	0	0	
64	0	32749	32727	32802	32722	0	0	0	0	
65	0	32728	32763	32854	32757	0	0	0	0	
66	0	32738	32577	32804	32835	0	0	0	0	
67	0	32734	32775	32685	32795	0	0	0	0	
68	0	32752	32670	32773	32695	0	0	0	0	
69	0	32742	32758	32823	32845	0	0	0	0	
70	0	32808	32583	32730	32857	0	0	0	0	
71	0	32858	32730	32745	32835	0	0	0	0	
72	0	32816	32583	32810	32759	0	0	0	0	
73	0	32763	32769	32711	32763	0	0	0	0	
74	0	32720	32594	32827	32794	0	0	0	0	
75	0	32793	32704	32710	32775	0	0	0	0	
76	0	32775	32694	32758	32739	0	0	0	0	
77	0	32738	32647	32741	32775	0	0	0	0	
78	0	32738	32755	32758	32675	0	0	0	0	
79	0	32754	32518	32754	32755	0	0	0	0	
80	0	32767	32545	32674	32706	0	0	0	0	
81	0	32771	32639	32802	32807	0	0	0	0	
82	0	32743	32647	32763	32746	0	0	0	0	
83	0	32749	32723	32743	32761	0	0	0	0	
84	0	32723	32815	32773	32775	0	0	0	0	
85	0	32762	32473	32802	32686	0	0	0	0	
86	0	32775	32705	32903	32723	0	0	0	0	
87	0	32752	32647	32852	32663	0	0	0	0	
88	0	32836	32667	32833	32728	0	0	0	0	
89	0	32752	32563	32899	32660	0	0	0	0	
90	0	32717	32519	32788	32811	0	0	0	0	
91	0	32786	32722	32878	32775	0	0	0	0	
92	0	32775	32735	32775	32700	0	0	0	0	
93	0	32770	32839	32806	32791	0	0	0	0	
94	0	32760	32667	32799	32738	0	0	0	0	
95	0	32768	32739	32703	32663	0	0	0	0	
96	0	32763	32739	32725	32723	0	0	0	0	
97	0	32706	32641	32825	32630	0	0	0	0	
98	0	32854	32763	32665	32735	0	0	0	0	
99	0	32745	32663	32723	32613	0	0	0	0	
100	0	32722	32739	32775	32813	0	0	0	0	
101	0	32732	32503	32635	32666	0	0	0	0	
102	0	32711	32659	32771	32693	0	0	0	0	
103	0	32701	32621	32775	32577	0	0	0	0	
104	0	32764	32673	32743	32699	0	0	0	0	
105	0	32804	32449	32771	32664	0	0	0	0	
106	0	32862	32674	32839	32673	0	0	0	0	
107	0	32838	32663	32755	32663	0	0	0	0	
108	0	32840	32727	32866	32738	0	0	0	0	
109	0	32824	32559	32847	32658	0	0	0	0	
110	0	32819	32561	32691	32711	0	0	0	0	
111	0	32839	32743	32799	32827	0	0	0	0	
112	0	32792	32703	32789	32775	0	0	0	0	
113	0	32727	32711	32839	32761	0	0	0	0	
114	0	32711	32775	32773	32741	0	0	0	0	
115	0	32718	32630	32675	32758	0	0	0	0	
116	0	32752	32682	32761	32809	0	0	0	0	
117	0	32662	32675	32733	32819	0	0	0	0	
118	0	32688	32627	32739	32769	0	0	0	0	
119	0	32714	32647	32743	32737	0	0	0	0	
120	0	32736	32644	32773	32623	0	0	0	0	
121	0	32754	32745	32698	32647	0	0	0	0	
122	0	32684	32627	32755	32795	0	0	0	0	
123	0	32720	32583	32709	32720	0	0	0	0	
124	0	32783	32565	32775	32799	0	0	0	0	
125	0	32849	32695	32690	32560	0	0	0	0	
126	0	32846	32691	32816	32724	0	0	0	0	
127	0	32799	32703	32835	32643	0	0	0	0	
128	0	32788	32775	32723	32702	0	0	0	0	
129	0	32775	32583	32818	32742	0	0	0	0	
130	0	32762	32663	32879	32775	0	0	0	0	
131	0	32775	32694	32775	32763	0	0	0	0	
132	0	32744	32615	32814	32829	0	0	0	0	
133	0	32791	32801	32751	32775	0	0	0	0	
134	0	32818	32647	32807	32775	0	0	0	0	
135	0	32712	32538	32846	32838	0	0	0	0	
136	0	32760	32534	32751	32757	0	0	0	0	
137	0	32759	32685	32731	32738	0	0	0	0	
138	0	32796	32645	32679	32764	0	0	0	0	
139	0	32720	32692	32743	32763	0	0	0	0	
140	0	32782	32495	32734	32775	0	0	0	0	
141	0	32829	32655	32775	32775	0	0	0	0	
142	0	32756	32711	32738	32743	0	0	0	0	
143	0	32775	32659	32775	32775	0	0	0	0	
144	0	32792	32731	32657	32823	0	0	0	0	
145	0	32699	32729	32759	32756	0	0	0	0	
146	0	32762	32569	32806	32831	0	0	0	0	
147	0	32769	32519	32748	32704	0	0	0	0	
148	0	32775	32647	32881	32749	0	0	0	0	
149	0	32788	32723	32738	32655	0	0	0	0	
150	0	32752	32745	32819	32775	0	0	0	0	
151	0	32824	32673	32813	32755	0	0	0	0	
152	0	32880	32639	32795	32823	0	0	0	0	
153	0	32848	32719	32793	32799	0	0	0	0	
154	0	32754	32711	32717	32790	0	0	0	0	
155	0	32696	32751	32754	32809	0	0	0	0	
156	0	32692	32527	32711	32795	0	0	0	0	
157	0	32736	32760	32775	32772	0	0	0	0	
158	0	32769	32679	32728	32775	0	0	0	0	
159	0	32797	32623	32686	32775	0	0	0	0	
160	0	32788	32711	32751	32775	0	0	0	0	
161	0	32736	32743	32775	32797	0	0	0	0	
162	0	32730	32558	32775	32790	0	0	0	0	
163	0	32765	32498	32743	32753	0	0	0	0	
164	0	32713	32695	32823	32738	0	0	0	0	
165	0	32824	32611	32799	32767	0	0	0	0	
166	0	32810	32710	32798	32743	0	0	0	0	
167	0	32744	32757	32809	32775	0	0	0	0	
168	0	32722	32821	32817	32677	0	0	0	0	
169	0	32689	32577	32811	32773	0	0	0	0	
170	0	32720	32677	32738	32636	0	0	0	0	
171	0	32800	32762	32839	32754	0	0	0	0	
172	0	32800	32743	32727	32747	0	0	0	0	
173	0	32738	32583	32717	32743	0	0	0	0	
174	0	32762	32711	32802	32727	0	0	0	0	
175	0	32802	32722	32717	32775	0	0	0	0	
176	0	32763	32730	32806	32802	0	0	0	0	
177	0	32738	32541	32726	32786	0	0	0	0	
178	0	32764	32771	32673	32683	0	0	0	0	
179	0	32775	32655	32751	32671	0	0	0	0	
180	0	32784	32707	32725	32679	0	0	0	0	
181	0	32701	32789	32775	32740	0	0	0	0	
182	0	32797	32575	32766	32807	0	0	0	0	
183	0	32742	32519	32760	32751	0	0	0	0	
184	0	32741	32607	32838	32807	0	0	0	0	
185	0	32792	32711	32764	32699	0	0	0	0	
186	0	32858	32751	32854	32773	0	0	0	0	
187	0	32750	32647	32791	32694	0	0	0	0	
188	0	32688	32749	32847	32763	0	0	0	0	
189	0	32711	32815	32773	32720	0	0	0	0	
190	0	32728	32854	32827	32755	0	0	0	0	
191	0	32747	32771	32871	32696	0	0	0	0	
192	0	32724	32623	32839	32690	0	0	0	0	
193	0	32749	32551	32852	32805	0	0	0	0	
194	0	32732	32583	32775	32843	0	0	0	0	
195	0	32775	32686	32877	32775	0	0	0	0	
196	0	32775	32583	32815	32864	0	0	0	0	
197	0	32772	32629	32745	32871	0	0	0	0	
198	0	32836	32707	32763	32821	0	0	0	0	
199	0	32846	32573	32617	32816	0	0	0	0	
200	0	32850	32583	32694	32819	0	0	0	0	
201	0	32850	32671	32695	32711	0	0	0	0	
202	0	32806	32759	32695	32775	0	0	0	0	
203	0	32813	32495	32743	32750	0	0	0	0	
204	0	32806	32471	32725	32743	0	0	0	0	
205	0	32854	32618	32656	32646	0	0	0	0	
206	0	32770	32563	32743	32727	0	0	0	0	
207	0	32786	32555	32663	32872	0	0	0	0	
208	0	32912	32579	32699	32740	0	0	0	0	
209	0	32816	32672	32647	32799	0	0	0	0	
210	0	32873	32391	32791	32706	0	0	0	0	
211	0	32832	32527	32688	32707	0	0	0	0	
212	0	32839	32518	32687	32775	0	0	0	0	
213	0	32809	32647	32807	32823	0	0	0	0	
214	0	32769	32646	32763	32774	0	0	0	0	
215	0	32734	32663	32827	32708	0	0	0	0	
216	0	32765	32647	32775	32769	0	0	0	0	
217	0	32733	32771	32675	32623	0	0	0	0	
218	0	32764	32543	32711	32726	0	0	0	0	
219	0	32756	32753	32775	32720	0	0	0	0	
220	0	32671	32763	32761	32771	0	0	0	0	
221	0	32677	32741	32731	32711	0	0	0	0	
222	0	32683	32839	32799	32655	0	0	0	0	
223	0	32710	32935	32735	32631	0	0	0	0	
224	0	32711	32797	32791	32527	0	0	0	0	
225	0	32711	32742	32759	32513	0	0	0	0	
226	0	32587	32903	32867	32451	0	0	0	0	
227	0	32613	32854	32763	32607	0	0	0	0	
228	0	32616	32983	32647	32492	0	0	0	0	
229	0	32662	32775	32743	32583	0	0	0	0	
230	0	32679	32887	32725	32613	0	0	0	0	
231	0	32669	32891	32752	32619	0	0	0	0	
232	0	32700	32663	32672	32607	0	0	0	0	
233	0	32788	32887	32794	32567	0	0	0	0	
234	0	32846	32677	32763	32638	0	0	0	0	
235	0	32805	32817	32825	32689	0	0	0	0	
236	0	32660	32561	32835	32818	0	0	0	0	
237	0	32634	32723	32807	32749	0	0	0	0	
238	0	32716	32670	32899	32773	0	0	0	0	
239	0	32738	32687	32814	32727	0	0	0	0	
240	0	32743	32725	32775	32835	0	0	0	0	
241	0	32768	32467	32745	32771	0	0	0	0	
242	0	32833	32637	32811	32815	0	0	0	0	
243	0	32868	32571	32860	32679	0	0	0	0	
