TL, TR, BL, BR, TotalWeight, time 
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.80
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.82
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.82
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.84
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.84
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.86
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.87
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.88
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.89
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.90
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.91
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.92
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.93
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.94
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.95
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.96
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.97
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.98
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778858.99
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.00
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.01
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.02
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.03
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.05
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.05
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.07
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.07
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.09
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.09
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.11
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.11
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.12
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.13
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.15
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.15
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.17
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.17
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.19
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.19
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.21
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.21
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.23
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.23
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.25
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.25
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.27
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.27
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.29
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.29
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.31
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.31
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.33
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.33
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.35
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.35
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.37
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.37
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.38
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.40
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.40
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.42
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.42
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.44
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.44
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.46
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.46
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.48
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.48
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.50
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.50
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.52
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.53
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.54
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.55
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.56
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.56
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.58
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.59
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.60
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.61
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.62
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.63
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.64
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.65
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.67
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.67
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.69
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.69
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.70
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.71
  0.00;   0.00;   0.00;   0.00;   0.00; 1466778859.72
